timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State
129480,33,62,53,769,0,2,0,24.26,1026.40,11.81,604.71,-77.68,0
130476,33,62,53,769,0,2,0,24.26,1026.40,11.81,606.34,-77.68,0
131472,33,62,54,770,0,2,0,24.26,1026.40,11.81,606.89,-77.68,0
132468,33,62,54,768,0,2,0,24.26,1026.40,11.79,606.89,-77.68,0
133464,32,62,53,769,0,2,0,24.26,1026.40,11.81,602.00,-77.77,0
134460,33,62,54,769,0,2,0,24.26,1026.41,11.80,605.80,-77.77,0
135456,33,62,54,769,0,2,0,24.26,1026.41,11.80,604.71,-77.68,0
136452,32,62,54,768,0,3,0,24.26,1026.40,11.80,604.16,-77.60,0
137448,32,62,54,769,0,2,0,24.26,1026.39,11.81,608.54,-77.68,0
138444,33,62,53,768,0,2,0,24.26,1026.40,11.80,606.89,-77.68,0
139440,33,62,53,768,0,2,0,24.27,1026.40,11.80,607.99,-77.68,0
140436,32,62,54,769,0,2,0,24.27,1026.40,11.80,602.54,-77.68,0
141432,32,62,54,769,0,2,0,24.27,1026.40,11.80,601.46,-77.68,0
142428,33,62,54,770,0,2,0,24.27,1026.40,11.82,605.80,-77.68,0
143424,33,62,53,769,0,2,0,24.27,1026.40,11.82,611.31,-77.68,0
144420,33,62,54,769,0,2,0,24.27,1026.40,11.82,605.80,-77.77,0
145416,33,62,54,769,0,2,0,24.27,1026.41,11.82,605.80,-77.77,0
146412,32,62,54,769,0,2,0,24.27,1026.41,11.82,602.54,-77.68,0
147408,32,62,53,769,0,3,0,24.27,1026.40,11.83,609.64,-77.77,0
148404,32,62,54,770,0,2,0,24.27,1026.41,11.82,609.64,-77.68,0
149400,33,62,54,770,0,2,0,24.27,1026.40,11.83,605.80,-77.68,0
150396,33,62,54,769,0,2,0,24.27,1026.40,11.83,609.64,-77.68,0
151392,33,61,53,769,0,2,0,24.27,1026.40,11.82,604.71,-77.68,0
152388,33,62,54,769,0,2,0,24.27,1026.40,11.82,610.20,-77.68,0
153384,32,62,53,770,0,2,0,24.27,1026.40,11.83,604.71,-77.60,0
154380,32,62,54,769,0,2,0,24.27,1026.39,11.83,610.20,-77.60,0
155376,32,62,54,768,0,2,0,24.27,1026.39,11.82,609.09,-77.52,0
156372,33,62,54,768,0,2,0,24.27,1026.38,11.83,606.34,-77.60,0
157368,32,62,54,767,0,2,0,24.27,1026.39,11.83,608.54,-77.60,0
158364,32,62,54,768,0,2,0,24.27,1026.39,11.82,606.89,-77.68,0
159360,33,62,53,768,0,2,0,24.27,1026.40,11.82,608.54,-77.68,0
160356,33,62,53,767,0,2,0,24.27,1026.40,11.81,611.31,-77.60,0
161352,32,61,54,768,0,2,0,24.27,1026.39,11.82,610.20,-77.60,0
162348,32,61,54,767,0,2,0,24.27,1026.39,11.81,610.20,-77.52,0
163344,32,62,53,768,0,2,0,24.27,1026.38,11.81,605.80,-77.44,0
164340,33,61,54,768,0,2,0,24.27,1026.37,11.81,609.09,-77.52,0
165336,32,62,54,768,0,2,0,24.27,1026.38,11.80,610.75,-77.52,0
166332,33,61,53,769,0,2,0,24.27,1026.38,11.79,612.98,-77.60,0
167328,32,62,54,769,0,2,0,24.27,1026.39,11.79,611.31,-77.60,0
168324,33,62,54,768,0,2,0,24.27,1026.39,11.79,611.87,-77.60,0
169320,32,62,54,768,0,2,0,24.28,1026.39,11.78,607.44,-77.52,0
170316,32,62,53,767,0,2,0,24.28,1026.38,11.78,610.20,-77.52,0
171312,32,62,53,768,0,2,0,24.27,1026.38,11.78,611.31,-77.52,0
172308,33,62,54,768,0,2,0,24.27,1026.38,11.78,610.20,-77.52,0
173304,32,61,54,767,0,2,0,24.27,1026.38,11.78,606.34,-77.52,0
174300,32,61,54,768,0,2,0,24.28,1026.38,11.78,611.87,-77.60,0
175296,32,61,53,768,0,2,0,24.28,1026.39,11.77,609.09,-77.60,0
176292,32,62,53,768,0,2,0,24.28,1026.39,11.77,610.20,-77.52,0
177288,32,62,54,768,0,2,0,24.28,1026.38,11.78,610.75,-77.52,0
178284,32,61,53,768,0,2,0,24.28,1026.38,11.78,609.64,-77.60,0
179280,32,61,53,767,0,2,0,24.28,1026.39,11.78,612.42,-77.60,0
180276,32,62,54,767,0,2,0,24.28,1026.39,11.77,611.31,-77.52,0
181272,32,62,54,767,0,2,0,24.28,1026.38,11.78,611.31,-77.52,0
182268,32,62,54,767,0,2,0,24.28,1026.38,11.78,608.54,-77.60,0
183264,33,61,53,767,0,2,0,24.28,1026.39,11.77,608.54,-77.60,0
184260,33,62,54,767,0,2,0,24.28,1026.39,11.77,612.98,-77.52,0
185256,32,61,53,767,0,2,0,24.28,1026.38,11.77,611.87,-77.60,0
186252,32,61,54,766,0,2,0,24.28,1026.39,11.76,607.99,-77.60,0
187248,32,61,54,767,0,2,0,24.28,1026.39,11.77,612.98,-77.52,0
188244,33,62,54,767,0,2,0,24.28,1026.38,11.78,609.64,-77.60,0
189240,33,61,54,766,0,2,0,24.28,1026.39,11.77,612.98,-77.60,0
190236,33,61,54,766,0,2,0,24.28,1026.39,11.77,607.99,-77.52,0
191232,32,62,53,767,0,2,0,24.28,1026.38,11.76,614.10,-77.52,0
192228,32,62,53,766,0,2,0,24.28,1026.38,11.77,614.10,-77.52,0
193224,32,61,53,767,0,2,0,24.28,1026.38,11.77,611.31,-77.52,0
194220,32,61,54,767,0,2,0,24.28,1026.38,11.77,613.54,-77.44,0
