Config,Window,Stride,Channels,Data_Processing,Train_Overall,Train_cloves,Train_cumin,Train_almond,Test_Overall,Test_cloves,Test_cumin,Test_almond,Online_Details,Final_Vote_Accuracy,Overfitting_Gap,Abs_Overfitting_Gap
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like']",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:30, cumin:66, almond:0 → cumin (66 / 96) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:35, cumin:57, almond:4 → cumin (57 / 96) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:93, cumin:3, almond:0 → cloves (93 / 96) ❌ | [almond.77e42e4a9108.csv] cloves:7, cumin:0, almond:22 → almond (22 / 29) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:29, almond:0 → cumin (29 / 29) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:22, cumin:0, almond:7 → cloves (22 / 29) ✅ | [cloves.real.64c1deab910f.csv] cloves:6, cumin:50, almond:0 → cumin (50 / 56) ❌",0.107,0.0,0.0
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'highpass_fft_batch']",99.52,98.56,100.0,100.0,97.81,97.54,95.8,100.0,"[cumin.real.9511a582c32f.csv] cloves:24, cumin:95, almond:269 → almond (269 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:28, cumin:71, almond:289 → almond (289 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:191, cumin:197, almond:0 → cumin (197 / 388) ✅ | [almond.77e42e4a9108.csv] cloves:15, cumin:0, almond:106 → almond (106 / 121) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:117, almond:3 → cumin (117 / 120) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:66, cumin:25, almond:29 → cloves (66 / 120) ✅ | [cloves.real.64c1deab910f.csv] cloves:14, cumin:48, almond:167 → almond (167 / 229) ❌",0.106,1.71,1.71
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like']",99.55,100.0,98.66,100.0,99.12,100.0,97.3,100.0,"[cumin.real.9511a582c32f.csv] cloves:44, cumin:83, almond:0 → cumin (83 / 127) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:53, cumin:73, almond:1 → cumin (73 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:114, cumin:13, almond:0 → cloves (114 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:10, cumin:0, almond:28 → almond (28 / 38) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:35, almond:2 → cumin (35 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:24, cumin:2, almond:11 → cloves (24 / 37) ✅ | [cloves.real.64c1deab910f.csv] cloves:9, cumin:65, almond:0 → cumin (65 / 74) ❌",0.091,0.43,0.43
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like']",99.72,99.78,99.58,99.79,99.14,100.0,98.25,99.16,"[cumin.real.9511a582c32f.csv] cloves:76, cumin:305, almond:2 → cumin (305 / 383) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:84, cumin:281, almond:18 → cumin (281 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:383, cumin:0, almond:0 → cloves (383 / 383) ❌ | [almond.77e42e4a9108.csv] cloves:22, cumin:42, almond:52 → almond (52 / 116) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:115, almond:0 → cumin (115 / 115) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:86, cumin:19, almond:10 → cloves (86 / 115) ✅ | [cloves.real.64c1deab910f.csv] cloves:14, cumin:209, almond:1 → cumin (209 / 224) ❌",0.047,0.58,0.58
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",['highpass_fft_batch'],100.0,100.0,100.0,100.0,99.16,100.0,97.44,100.0,"[cumin.real.9511a582c32f.csv] cloves:7, cumin:114, almond:7 → cumin (114 / 128) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:22, cumin:37, almond:69 → almond (69 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:124, cumin:4, almond:0 → cloves (124 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:1, cumin:0, almond:38 → almond (38 / 39) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:39, almond:0 → cumin (39 / 39) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:12, cumin:2, almond:25 → almond (25 / 39) ❌ | [cloves.real.64c1deab910f.csv] cloves:3, cumin:40, almond:32 → cumin (40 / 75) ❌",0.026,0.84,0.84
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like']",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:39, cumin:82, almond:6 → cumin (82 / 127) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:52, cumin:59, almond:16 → cumin (59 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:67, cumin:60, almond:0 → cloves (67 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:13, almond:6 → cloves (19 / 38) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:35, almond:2 → cumin (35 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:29, cumin:6, almond:2 → cloves (29 / 37) ✅ | [cloves.real.64c1deab910f.csv] cloves:13, cumin:61, almond:0 → cumin (61 / 74) ❌",0.008,0.0,0.0
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",99.93,100.0,99.79,100.0,98.57,96.58,99.12,100.0,"[cumin.real.9511a582c32f.csv] cloves:169, cumin:87, almond:127 → cloves (169 / 383) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:153, cumin:48, almond:182 → almond (182 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:339, cumin:44, almond:0 → cloves (339 / 383) ❌ | [almond.77e42e4a9108.csv] cloves:4, cumin:1, almond:111 → almond (111 / 116) ✅ | [cumin.24c868eadb47.csv] cloves:3, cumin:111, almond:1 → cumin (111 / 115) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:80, cumin:18, almond:17 → cloves (80 / 115) ✅ | [cloves.real.64c1deab910f.csv] cloves:34, cumin:20, almond:170 → almond (170 / 224) ❌",0.008,1.36,1.36
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['highpass_fft_batch'],99.59,98.97,100.0,99.8,98.63,99.18,96.64,100.0,"[cumin.real.9511a582c32f.csv] cloves:37, cumin:147, almond:204 → almond (204 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:23, cumin:64, almond:301 → almond (301 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:194, cumin:194, almond:0 → cloves (194 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:5, cumin:2, almond:114 → almond (114 / 121) ✅ | [cumin.24c868eadb47.csv] cloves:6, cumin:114, almond:0 → cumin (114 / 120) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:75, cumin:17, almond:28 → cloves (75 / 120) ✅ | [cloves.real.64c1deab910f.csv] cloves:18, cumin:55, almond:156 → almond (156 / 229) ❌",0.005,0.96,0.96
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'highpass_fft_batch']",99.72,100.0,99.14,100.0,98.9,100.0,96.67,100.0,"[cumin.real.9511a582c32f.csv] cloves:22, cumin:28, almond:47 → almond (47 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:16, cumin:14, almond:67 → almond (67 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:3, cumin:0, almond:27 → almond (27 / 30) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:30, almond:0 → cumin (30 / 30) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:26, cumin:4, almond:0 → cloves (26 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:9, almond:48 → almond (48 / 57) ❌",-0.036,0.82,0.82
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'highpass_fft_batch']",99.79,100.0,100.0,99.41,98.32,97.5,97.44,100.0,"[cumin.real.9511a582c32f.csv] cloves:32, cumin:89, almond:7 → cumin (89 / 128) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:32, cumin:40, almond:56 → almond (56 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:9, cumin:0, almond:30 → almond (30 / 39) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:39, almond:0 → cumin (39 / 39) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:9, cumin:4, almond:26 → almond (26 / 39) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:48, almond:27 → cumin (48 / 75) ❌",-0.04,1.47,1.47
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['diff_data_like', 'highpass_fft_batch']",96.31,92.59,97.25,98.95,97.71,93.16,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:129, cumin:114, almond:140 → almond (140 / 383) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:81, cumin:19, almond:283 → almond (283 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:346, cumin:37, almond:0 → cloves (346 / 383) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:116 → almond (116 / 116) ✅ | [cumin.24c868eadb47.csv] cloves:1, cumin:114, almond:0 → cumin (114 / 115) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:67, cumin:7, almond:41 → cloves (67 / 115) ✅ | [cloves.real.64c1deab910f.csv] cloves:7, cumin:12, almond:205 → almond (205 / 224) ❌",-0.05,-1.4,1.4
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",99.11,98.59,100.0,98.68,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:31, cumin:17, almond:15 → cloves (31 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:4, cumin:0, almond:59 → almond (59 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:63, almond:0 → cumin (63 / 63) ✅ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:18 → almond (18 / 18) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, almond:0 → cumin (18 / 18) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:1, cumin:0, almond:17 → almond (17 / 18) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:36 → almond (36 / 36) ❌",-0.053,-0.89,0.89
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like']",99.55,100.0,98.7,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:23, cumin:40, almond:0 → cumin (40 / 63) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:30, cumin:32, almond:1 → cumin (32 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:34, cumin:29, almond:0 → cloves (34 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:18, cumin:0, almond:0 → cloves (18 / 18) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:17, almond:1 → cumin (17 / 18) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:16, cumin:1, almond:1 → cloves (16 / 18) ✅ | [cloves.real.64c1deab910f.csv] cloves:6, cumin:30, almond:0 → cumin (30 / 36) ❌",-0.059,-0.45,0.45
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['diff_data_like', 'highpass_fft_batch']",99.33,99.32,98.61,100.0,98.25,94.74,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:68, cumin:40, almond:19 → cloves (68 / 127) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:25, cumin:6, almond:96 → almond (96 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:127, cumin:0, almond:0 → cloves (127 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:38 → almond (38 / 38) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:37, almond:0 → cumin (37 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:32, cumin:0, almond:5 → cloves (32 / 37) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:74 → almond (74 / 74) ❌",-0.061,1.08,1.08
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like']",98.44,100.0,94.12,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:3, cumin:16, almond:0 → cumin (16 / 19) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:2, cumin:15, almond:2 → cumin (15 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:12, cumin:7, almond:0 → cloves (12 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:5, almond:0 → cumin (5 / 5) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ✅ | [cloves.real.64c1deab910f.csv] cloves:1, cumin:10, almond:0 → cumin (10 / 11) ❌",-0.07,-1.56,1.56
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",97.32,95.77,98.7,97.37,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:35, cumin:6, almond:22 → cloves (35 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:4, cumin:0, almond:59 → almond (59 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:63, almond:0 → cumin (63 / 63) ✅ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:18 → almond (18 / 18) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, almond:0 → cumin (18 / 18) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:18 → almond (18 / 18) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:36 → almond (36 / 36) ❌",-0.07,-2.68,2.68
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'highpass_fft_batch']",97.77,98.68,94.37,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:26, almond:37 → almond (37 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:7, almond:56 → almond (56 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:19, almond:0 → cumin (19 / 19) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:17, cumin:2, almond:0 → cloves (17 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:2, almond:35 → almond (35 / 37) ❌",-0.075,-2.23,2.23
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",90.62,80.0,100.0,95.45,93.75,80.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:6, cumin:2, almond:11 → almond (11 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:19, almond:0 → cumin (19 / 19) ✅ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:5 → almond (5 / 5) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:5, almond:0 → cumin (5 / 5) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:5 → almond (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:11 → almond (11 / 11) ❌",-0.083,-3.13,3.13
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'highpass_fft_batch']",99.43,99.1,100.0,99.21,96.7,93.33,96.67,100.0,"[cumin.real.9511a582c32f.csv] cloves:1, cumin:64, almond:32 → cumin (64 / 97) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:1, cumin:20, almond:76 → almond (76 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:3, cumin:0, almond:27 → almond (27 / 30) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:30, almond:0 → cumin (30 / 30) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:1, cumin:2, almond:27 → almond (27 / 30) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:26, almond:31 → almond (31 / 57) ❌",-0.095,2.73,2.73
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['diff_data_like', 'highpass_fft_batch']",84.82,53.52,98.7,100.0,90.91,72.22,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:3, cumin:11, almond:49 → almond (49 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:63 → almond (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:63, almond:0 → cumin (63 / 63) ✅ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:18 → almond (18 / 18) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, almond:0 → cumin (18 / 18) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:1, cumin:0, almond:17 → almond (17 / 18) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:36 → almond (36 / 36) ❌",-0.103,-6.09,6.09
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:13, cumin:21, almond:93 → almond (93 / 127) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:6, cumin:4, almond:117 → almond (117 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:127, cumin:0, almond:0 → cloves (127 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:38 → almond (38 / 38) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:37, almond:0 → cumin (37 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:33, cumin:2, almond:2 → cloves (33 / 37) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:74 → almond (74 / 74) ❌",-0.109,0.0,0.0
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]",None,96.43,96.05,94.52,98.67,66.67,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:56, cumin:7, almond:0 → cloves (56 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:37, cumin:0, almond:0 → cloves (37 / 37) ✅",-0.127,29.76,29.76
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.93,99.79,100.0,100.0,66.58,100.0,0.0,97.58,"[cumin.real.9511a582c32f.csv] cloves:386, cumin:2, almond:0 → cloves (386 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:121, cumin:0, almond:0 → cloves (121 / 121) ❌ | [cumin.24c868eadb47.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ✅ | [cloves.real.64c1deab910f.csv] cloves:229, cumin:0, almond:0 → cloves (229 / 229) ✅",-0.142,33.35,33.35
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],98.66,100.0,95.77,100.0,98.25,100.0,94.74,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:37, cumin:0, almond:0 → cloves (37 / 37) ✅",-0.143,0.41,0.41
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]",None,90.62,91.3,83.33,100.0,94.44,100.0,83.33,100.0,"[cumin.real.9511a582c32f.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cumin.24c868eadb47.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ✅ | [cloves.real.64c1deab910f.csv] cloves:11, cumin:0, almond:0 → cloves (11 / 11) ✅",-0.143,-3.82,3.82
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",95.76,97.28,99.3,91.19,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:100, cumin:24, almond:3 → cloves (100 / 127) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:81, cumin:2, almond:44 → cloves (81 / 127) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:127, cumin:0, almond:0 → cloves (127 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:2, cumin:0, almond:36 → almond (36 / 38) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:37, almond:0 → cumin (37 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:5, cumin:2, almond:30 → almond (30 / 37) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:1, almond:73 → almond (73 / 74) ❌",-0.143,-4.24,4.24
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",39.06,100.0,0.0,0.0,31.25,100.0,0.0,0.0,"[cumin.real.9511a582c32f.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ❌ | [cumin.24c868eadb47.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ✅ | [cloves.real.64c1deab910f.csv] cloves:11, cumin:0, almond:0 → cloves (11 / 11) ✅",-0.143,7.81,7.81
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],97.73,96.4,97.35,99.22,72.53,93.33,23.33,100.0,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:57, cumin:0, almond:0 → cloves (57 / 57) ✅",-0.143,25.2,25.2
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],99.25,99.38,98.53,99.8,71.78,97.54,15.97,100.0,"[cumin.real.9511a582c32f.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:121, cumin:0, almond:0 → cloves (121 / 121) ❌ | [cumin.24c868eadb47.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ✅ | [cloves.real.64c1deab910f.csv] cloves:229, cumin:0, almond:0 → cloves (229 / 229) ✅",-0.143,27.47,27.47
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],99.38,99.33,99.39,99.4,68.91,97.5,7.69,100.0,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅ | [cloves.real.64c1deab910f.csv] cloves:75, cumin:0, almond:0 → cloves (75 / 75) ✅",-0.143,30.47,30.47
